SMILES,Core_type,SAscore
N#Cc1c2ccccc2c(-c2ccccc2)c2c(O)c(O)c(F)cc12,5取代蒽,2.3924809219837933
COc1c(C)cc2cc3cc(-c4ccccc4)ccc3c(-c3cccs3)c2c1-c1cccs1,5取代蒽,2.5584473895694124
Oc1c(I)c(-c2cccs2)cc2c(I)c3ccccc3c(-c3cccs3)c12,5取代蒽,2.949118269530329
Oc1cc(I)c(I)c2c(-c3ccccc3)c3ccccc3c(F)c12,5取代蒽,2.5926328039900177
Cc1cc(O)c2cc3cc(I)cc(I)c3cc2c1F,5取代蒽,2.9374598902700786
COc1cc(Cl)cc2c(-c3cccs3)c3cc(C#N)cc(F)c3cc12,5取代蒽,2.5717691126663507
COc1c2ccc(I)cc2cc2cc(-c3cccs3)c(C#N)c(-c3ccccc3)c12,5取代蒽,2.6482703192103383
COc1c(C)cc2cc3ccc(C#N)c(I)c3cc2c1Br,5取代蒽,2.8275794294507364
Oc1cc(Br)c(Cl)c2cc3ccc(Br)c(-c4ccccc4)c3cc12,5取代蒽,2.4827513560262187
COc1ccc2c(OC)c3c(F)c(I)ccc3cc2c1-c1ccccc1,5取代蒽,2.3843594270935995
N#Cc1c2cc(-c3ccccc3)c(I)cc2cc2c(I)c(-c3cccs3)ccc12,5取代蒽,2.8123764599827634
Cc1cc(O)cc2c(-c3ccccc3)c3c(I)cc(F)cc3cc12,5取代蒽,2.441715835664226
Cc1c2c(O)cc(-c3cccs3)cc2cc2c(Br)ccc(F)c12,5取代蒽,2.6390704238614067
Cc1cc(I)cc2cc3cc(Br)cc(Cl)c3c(C)c12,5取代蒽,2.7182166950038074
N#Cc1cc(I)cc2c(F)c3cc(Br)c(Cl)cc3cc12,5取代蒽,2.9719457254613673
Cc1ccc2c(Br)c3c(I)c(Cl)ccc3cc2c1Br,5取代蒽,2.808738588494931
COc1ccc(I)c2cc3c(OC)c(C)cc(-c4cccs4)c3cc12,5取代蒽,2.61400573238466
N#Cc1c(O)cc(-c2cccs2)c2cc3c(-c4ccccc4)cccc3c(Cl)c12,5取代蒽,2.60677920723551
Cc1ccc(Br)c2c(Br)c3c(F)cc(O)cc3cc12,5取代蒽,2.724727050033392
COc1ccc(F)c2cc3cc(C#N)c(C)cc3c(C)c12,5取代蒽,2.4998648405913215
Cc1c(-c2cccs2)ccc2cc3ccc(Cl)c(I)c3c(F)c12,5取代蒽,2.7348687670566747
Cc1c2ccccc2c(O)c2c(O)c(C#N)c(O)cc12,5取代蒽,2.61566404713969
Fc1ccc2c(F)c3cc(F)c(F)c(F)c3cc2c1,5取代蒽,2.438388588494931
COc1cc(I)cc2c(C#N)c3c(-c4ccccc4)cccc3c(C#N)c12,5取代蒽,2.6916058819179405
COc1cc(F)c(Br)c2cc3c(I)cccc3c(I)c12,5取代蒽,2.941448942244584
Oc1cc(Cl)c(I)c2cc3c(Cl)cccc3c(F)c12,5取代蒽,2.8100965766606123
COc1cc2c(-c3cccs3)c3ccccc3c(O)c2c(-c2cccs2)c1OC,5取代蒽,2.5601638226201278
N#Cc1ccc2cc3cc(-c4cccs4)c(Cl)cc3c(-c3ccccc3)c2c1C#N,5取代蒽,2.6417753589981388
Fc1c(Cl)cc2cc3cc(-c4ccccc4)c(Br)cc3cc2c1F,5取代蒽,2.418189591320335
Fc1cc(-c2ccccc2)c(-c2ccccc2)c2cc3c(I)ccc(Br)c3cc12,5取代蒽,2.425157229213534
N#Cc1ccc(C#N)c2c(Cl)c3c(-c4cccs4)ccc(F)c3cc12,5取代蒽,2.9040924062741507
COc1c(Br)ccc2cc3cc(-c4cccs4)cc(C)c3c(Br)c12,5取代蒽,2.6537106320443176
Cc1ccc2c(Br)c3cc(F)c(C#N)c(F)c3cc2c1,5取代蒽,2.6318992918949338
Cc1c(F)cc(C)c2c(O)c3cc(O)ccc3cc12,5取代蒽,2.4839956890866493
Oc1cc(-c2cccs2)cc2cc3ccc(F)c(O)c3c(-c3ccccc3)c12,5取代蒽,2.522773356628475
COc1ccc(Br)c2cc3c(I)c(-c4cccs4)c(C)cc3cc12,5取代蒽,2.6766809940352676
COc1cc2cc3c(-c4cccs4)c(-c4ccccc4)cc(-c4ccccc4)c3cc2cc1O,5取代蒽,2.3966804770384016
COc1cc(C)c(F)c2c(Cl)c3ccc(Br)cc3cc12,5取代蒽,2.482111599587242
COc1cc2c(I)c3c(F)cc(-c4cccs4)cc3cc2cc1F,5取代蒽,2.6917814465239545
Fc1c2cc(Cl)ccc2c(Br)c2cc(I)c(Cl)cc12,5取代蒽,2.710082079619191
COc1c(C#N)cc(Cl)c2c(F)c3c(O)cccc3cc12,5取代蒽,2.7230481297159894
COc1c(Cl)cc2c(I)c3cccc(F)c3cc2c1-c1cccs1,5取代蒽,2.689305428424408
COc1cccc2c(Cl)c3c(F)ccc(Cl)c3c(-c3ccccc3)c12,5取代蒽,2.2856822220921362
Cc1c2c(F)cccc2c(O)c2c(C#N)ccc(-c3cccs3)c12,5取代蒽,2.7035914012750872
N#Cc1c(F)ccc2cc3cc(I)c(I)c(-c4ccccc4)c3cc12,5取代蒽,2.681886989156059
COc1cc(Cl)c2c(C)c3cccc(Br)c3c(Br)c2c1,5取代蒽,2.534726984202626
COc1c(-c2ccccc2)c(C)cc2cc3c(Br)c(Br)ccc3cc12,5取代蒽,2.3971008569783763
Cc1cc(C#N)cc2c(I)c3ccc(I)cc3c(Cl)c12,5取代蒽,2.9496483828040247
COc1cc(C)c(F)c2cc3cc(O)ccc3c(-c3ccccc3)c12,5取代蒽,2.2907448439772935
Cc1ccc2c(O)c3c(Br)cc(-c4ccccc4)c(Cl)c3cc2c1,5取代蒽,2.4013074646235033
N#Cc1c(I)ccc2cc3c(Cl)c(Br)c(Cl)cc3cc12,5取代蒽,3.0219907604264034
COc1ccc2c(F)c3ccc(I)c(F)c3cc2c1-c1cccs1,5取代蒽,2.717545473673276
COc1cc2cc3c(Br)c(Br)c(O)cc3cc2cc1Br,5取代蒽,2.6922232079788504
COc1c(Cl)ccc2c(O)c3cc(F)c(I)cc3cc12,5取代蒽,2.5755278233634655
Cc1c2cccc(Br)c2cc2c(Cl)c(F)cc(C#N)c12,5取代蒽,2.711937613573255
Cc1ccc(Cl)c2cc3c(O)c(-c4ccccc4)c(-c4cccs4)cc3cc12,5取代蒽,2.4202998523549706
Oc1cc2cc3c(Br)cccc3c(Cl)c2c(-c2ccccc2)c1-c1ccccc1,5取代蒽,2.333744591850895
N#Cc1cc2cc3ccc(-c4cccs4)cc3c(O)c2c(I)c1-c1ccccc1,5取代蒽,2.6962533830596875
COc1cc(OC)c2c(C#N)c3c(Br)c(Cl)ccc3cc2c1,5取代蒽,2.6392133950177783
Cc1c(I)c(C#N)c(Cl)c2c(C)c3ccccc3cc12,5取代蒽,2.7205272639229054
N#Cc1cc(Cl)c2c(Br)c3c(I)cccc3c(Br)c2c1,5取代蒽,2.9468514597271014
N#Cc1cc2cc3cc(Br)c(Br)cc3c(-c3ccccc3)c2cc1Cl,5取代蒽,2.459964345602428
COc1c(C#N)cc2cc3c(-c4cccs4)c(Cl)ccc3cc2c1I,5取代蒽,2.801853186339155
COc1cc2cc3cc(-c4ccccc4)ccc3c(-c3cccs3)c2c(-c2cccs2)c1-c1ccccc1,5取代蒽,2.571467893367423
Cc1ccc(-c2ccccc2)c2cc3cc(Cl)c(F)c(Cl)c3cc12,5取代蒽,2.3487165143972586
Cc1cc2c(I)c3ccc(-c4ccccc4)cc3c(I)c2cc1Cl,5取代蒽,2.4958441162072127
Cc1ccc2c(-c3cccs3)c3c(Cl)cc(Cl)c(O)c3cc2c1,5取代蒽,2.514506163506379
Cc1cc2cc3cc(C#N)c(O)cc3cc2c(F)c1F,5取代蒽,2.668611739447382
COc1ccc2c(C)c3c(I)c(-c4ccccc4)cc(-c4ccccc4)c3cc2c1,5取代蒽,2.3187764200060954
COc1cc(I)cc2cc3cc(C)cc(-c4cccs4)c3c(C)c12,5取代蒽,2.7058251116823264
N#Cc1c(Cl)cc2cc3ccc(I)c(Cl)c3cc2c1-c1ccccc1,5取代蒽,2.6474861224171633
Oc1cc2c(Br)c3cc(I)ccc3cc2c(F)c1I,5取代蒽,3.0257743873115004
Clc1c(Br)cc(-c2ccccc2)c2cc3cc(Br)cc(-c4cccs4)c3cc12,5取代蒽,2.5373391685942863
COc1cc(F)c2cc3cc(Br)cc(C#N)c3c(Cl)c2c1,5取代蒽,2.696346538204052
N#Cc1cc(-c2ccccc2)c2c(O)c3cc(I)ccc3c(-c3cccs3)c2c1,5取代蒽,2.614610525916829
Cc1cc(Cl)cc2c(C)c3cc(Cl)cc(Br)c3cc12,5取代蒽,2.342935334057062
COc1ccc2c(O)c3c(Cl)cc(Br)cc3cc2c1C,5取代蒽,2.4128355156711567
COc1c2cc(Cl)ccc2c(OC)c2c(-c3cccs3)cc(O)cc12,5取代蒽,2.522367595873284
Cc1c2cccc(Cl)c2cc2c(F)cc(Br)c(-c3ccccc3)c12,5取代蒽,2.371192080008118
N#Cc1cccc2cc3c(I)c(Cl)c(F)c(Br)c3cc12,5取代蒽,3.001100690496333
N#Cc1cc(F)c(-c2ccccc2)c2cc3cc(O)ccc3c(F)c12,5取代蒽,2.5564271841723087
COc1c(C)cc2cc3cc(Cl)cc(C)c3cc2c1O,5取代蒽,2.338257613573255
Fc1cc(-c2ccccc2)cc2cc3c(I)c(Br)ccc3c(Cl)c12,5取代蒽,2.5120298628135487
Cc1cc(F)cc2c(Br)c3cc(Br)cc(F)c3cc12,5取代蒽,2.5545418429328013
Clc1ccc(-c2cccs2)c2c(-c3ccccc3)c3ccc(-c4cccs4)cc3c(-c3ccccc3)c12,5取代蒽,2.493635965598717
COc1cc(Br)c2cc3cc(Cl)c(I)c(F)c3cc2c1,5取代蒽,2.7402441869998295
Clc1c2ccc(I)cc2cc2c(I)c(-c3cccs3)cc(Br)c12,5取代蒽,3.000501903151349
N#Cc1c2ccccc2c(-c2ccccc2)c2c(-c3ccccc3)c(F)cc(Cl)c12,5取代蒽,2.3050559956029115
Oc1cc(-c2ccccc2)c2c(O)c3ccc(O)c(-c4ccccc4)c3cc2c1,5取代蒽,2.3103000863563903
COc1c(Cl)c(F)c2cc3ccc(I)cc3cc2c1Br,5取代蒽,2.8186813897970318
COc1c(-c2cccs2)c(F)cc2c(Br)c3cc(Br)ccc3cc12,5取代蒽,2.580598867338434
Fc1ccc2cc3ccc(Br)c(-c4cccs4)c3c(Cl)c2c1Cl,5取代蒽,2.73846663687916
Cc1c2cc(Br)cc(O)c2c(F)c2cccc(I)c12,5取代蒽,2.8044143281399023
Cc1c(F)cc2cc3cc(I)c(Cl)cc3cc2c1I,5取代蒽,2.9568737955955235
Oc1cc(O)c2cc3cc(I)cc(F)c3cc2c1O,5取代蒽,2.7428948015126835
Cc1cccc2cc3c(F)c(-c4cccs4)c(F)cc3c(-c3cccs3)c12,5取代蒽,2.662030695565832
COc1c(F)c(F)c(C)c2cc3ccc(I)cc3cc12,5取代蒽,2.5776525786082196
COc1cc(C#N)cc2cc3cc(Cl)cc(I)c3c(F)c12,5取代蒽,2.8216470687080317
Cc1cccc2c(-c3cccs3)c3c(C#N)cc(F)c(F)c3cc12,5取代蒽,2.65042013430676
N#Cc1cc(-c2ccccc2)c2c(-c3cccs3)c3c(-c4ccccc4)c(Cl)ccc3cc2c1,5取代蒽,2.5368741693460937
Fc1c2c(Cl)c(-c3ccccc3)ccc2cc2c(-c3ccccc3)ccc(-c3ccccc3)c12,5取代蒽,2.264017277319331
Oc1cc(Cl)c(-c2ccccc2)c2c(-c3ccccc3)c3cccc(-c4cccs4)c3cc12,5取代蒽,2.4258511960721876
Fc1cc(F)c2cc3cc(-c4cccs4)cc(F)c3cc2c1Br,5取代蒽,2.6856148025596323
COc1c2c(-c3cccs3)cc(O)cc2cc2c(I)ccc(Br)c12,5取代蒽,2.8822515822705608
N#Cc1c(-c2cccs2)cc(O)c2c(I)c3c(Cl)cccc3cc12,5取代蒽,2.8090624419990675
COc1cc(C)c(O)c2cc3c(Br)cccc3c(OC)c12,5取代蒽,2.37851762573721
COc1c(C#N)ccc2c(I)c3c(O)cc(F)cc3cc12,5取代蒽,2.831336989132435
Oc1cc(F)c2c(I)c3cc(I)c(Cl)cc3cc2c1,5取代蒽,3.0312675825777724
Oc1cc2c(Cl)c3cccc(-c4ccccc4)c3c(Cl)c2cc1O,5取代蒽,2.360821718017169
N#Cc1ccc2cc3c(F)c(O)c(-c4cccs4)cc3c(-c3ccccc3)c2c1,5取代蒽,2.5428709654772685
N#Cc1c2cc(Br)c(F)cc2c(-c2ccccc2)c2c(O)cccc12,5取代蒽,2.424949177671767
Oc1c(-c2ccccc2)c(Br)c2c(I)c3ccccc3cc2c1-c1cccs1,5取代蒽,2.6696451515002693
COc1cc(Cl)c2c(I)c3c(OC)ccc(F)c3cc2c1,5取代蒽,2.5425277053128053
COc1cc(Cl)c2cc3c(OC)c(OC)ccc3c(F)c2c1,5取代蒽,2.3144688805158857
Cc1c(F)cc2cc3c(Cl)cccc3c(-c3cccs3)c2c1F,5取代蒽,2.562584270015254
COc1c(C)c(C#N)c(Cl)c2cc3c(-c4cccs4)cccc3cc12,5取代蒽,2.690838235093219
Cc1c(Br)c(-c2ccccc2)cc2cc3c(F)cccc3c(-c3ccccc3)c12,5取代蒽,2.297324262180565
COc1c2cc(C#N)c(Cl)c(F)c2cc2cccc(I)c12,5取代蒽,2.8804741244109486
COc1cccc2cc3c(C#N)c(Cl)cc(O)c3c(OC)c12,5取代蒽,2.6062640885865047
Oc1c2cc(-c3ccccc3)cc(-c3ccccc3)c2cc2c(Br)c(F)ccc12,5取代蒽,2.2782577786640825
COc1c2ccc(Br)cc2cc2c(I)c(I)c(C#N)cc12,5取代蒽,2.872207015657633
Fc1c(Cl)cc2cc3cccc(-c4ccccc4)c3c(F)c2c1Cl,5取代蒽,2.4392418537637734
Cc1c(-c2cccs2)ccc2cc3c(-c4cccs4)cc(I)c(F)c3cc12,5取代蒽,2.814047263613169
Cc1cc(O)c(-c2ccccc2)c2cc3ccc(Cl)c(F)c3cc12,5取代蒽,2.250091175030743
Cc1c2ccc(Br)cc2cc2cc(-c3ccccc3)c(-c3cccs3)c(-c3cccs3)c12,5取代蒽,2.5874011859311246
N#Cc1cc(O)cc2cc3c(I)c(O)ccc3c(-c3cccs3)c12,5取代蒽,2.950285066433457
N#Cc1c(F)ccc2cc3c(Cl)c(O)cc(F)c3cc12,5取代蒽,2.752710760426403
Cc1c(Br)c(I)cc2cc3cc(Br)c(F)cc3cc12,5取代蒽,2.815946576660611
Cc1cc(-c2cccs2)c(C#N)c2cc3ccc(C#N)cc3c(Br)c12,5取代蒽,2.768392297931788
Cc1cccc2cc3cc(Br)c(Cl)c(F)c3c(Br)c12,5取代蒽,2.734951902104399
COc1c2cc(Br)c(O)cc2cc2cc(Br)cc(Cl)c12,5取代蒽,2.641898732454374
Cc1cc(Cl)cc2c(Br)c3ccc(Br)cc3c(C)c12,5取代蒽,2.4072587068381264
COc1cc2cc3ccc(-c4ccccc4)cc3c(C)c2c(Br)c1-c1ccccc1,5取代蒽,2.294741406743496
Cc1c(-c2cccs2)ccc2cc3c(F)cc(-c4cccs4)cc3c(Br)c12,5取代蒽,2.732200518051039
COc1c2cc(I)ccc2cc2c(Br)cc(-c3cccs3)c(F)c12,5取代蒽,2.753785745166489
Oc1cc(O)c2c(-c3cccs3)c3ccccc3c(Cl)c2c1-c1ccccc1,5取代蒽,2.438175066030185
COc1cc(Cl)c(C#N)c2cc3ccc(C#N)cc3c(I)c12,5取代蒽,2.847924870427615
COc1c2ccc(F)c(Br)c2cc2c(C#N)c(C#N)ccc12,5取代蒽,2.751993722886631
N#Cc1c2ccc(O)cc2cc2c(-c3cccs3)c(Cl)c(-c3ccccc3)cc12,5取代蒽,2.5940407456970487
Fc1c2ccccc2c(Br)c2c(Cl)c(Cl)cc(I)c12,5取代蒽,2.8156882926369438
N#Cc1c(Br)c(-c2cccs2)c2cc3cc(Br)c(-c4ccccc4)cc3cc2c1C#N,6取代蒽,2.866941560127895
COc1c2ccc(C)c(F)c2c(-c2cccs2)c2c(Cl)c(O)ccc12,6取代蒽,2.7598439834293895
N#Cc1c(-c2ccccc2)ccc2c(Br)c3ccc(F)c(-c4cccs4)c3c(I)c12,6取代蒽,2.8188638359582256
COc1ccc2c(I)c3c(-c4ccccc4)cc(OC)c(Cl)c3cc2c1-c1cccs1,6取代蒽,2.6580202118132874
N#Cc1ccc2c(C#N)c3c(-c4cccs4)c(-c4cccs4)c(Cl)cc3cc2c1-c1cccs1,6取代蒽,3.102575498017421
Cc1c(-c2ccccc2)c(I)cc2c(I)c3cc(-c4cccs4)c(Br)cc3cc12,6取代蒽,2.8745594534952748
Cc1cc(-c2cccs2)c2c(Br)c3cc(I)cc(C#N)c3c(-c3ccccc3)c2c1,6取代蒽,2.8489325300548263
N#Cc1cc(-c2ccccc2)c2cc3c(I)cc(Br)c(-c4cccs4)c3cc2c1F,6取代蒽,2.870239506799013
COc1c2c(C)ccc(C)c2c(Br)c2c(C#N)ccc(-c3cccs3)c12,6取代蒽,2.8482334936786238
COc1c(C)cc2cc3c(C#N)c(-c4cccs4)c(O)cc3cc2c1C,6取代蒽,2.7556046211812575
Oc1c(Cl)ccc2c(Cl)c3ccc(-c4cccs4)c(-c4cccs4)c3c(O)c12,6取代蒽,2.8823465831242014
Cc1cc2c(I)c3c(Br)cc(Cl)c(C#N)c3cc2cc1-c1cccs1,6取代蒽,3.023352115297521
COc1c2cc(C)c(-c3cccs3)cc2cc2c(I)c(C)cc(C#N)c12,6取代蒽,2.9261380247639757
COc1ccc(Cl)c2cc3cc(-c4cccs4)c(Cl)c(C)c3c(O)c12,6取代蒽,2.6674782691436754
N#Cc1c(F)cc2c(O)c3cc(Br)ccc3c(Cl)c2c1F,6取代蒽,2.791807183185206
COc1cc(F)c2c(-c3cccs3)c3c(I)c(Cl)cc(O)c3cc2c1,6取代蒽,2.9017809065063123
COc1ccc(-c2cccs2)c2c(-c3cccs3)c3ccc(Br)c(-c4ccccc4)c3c(F)c12,6取代蒽,2.7530174560593803
Cc1c(F)cc(I)c2cc3c(C)c(-c4ccccc4)cc(-c4ccccc4)c3cc12,6取代蒽,2.4801547125235217
N#Cc1c2cc(-c3ccccc3)c(O)cc2c(F)c2ccc(I)c(O)c12,6取代蒽,2.8241563598535446
Oc1cc(I)c2c(I)c3c(F)ccc(O)c3cc2c1-c1ccccc1,6取代蒽,2.780356071341478
Fc1cc(-c2ccccc2)c2c(I)c3c(I)cc(-c4cccs4)cc3c(-c3cccs3)c2c1,6取代蒽,2.8721655646288884
COc1ccc2c(-c3ccccc3)c3cc(Br)c(Br)c(I)c3c(O)c2c1,6取代蒽,2.5365812281359474
COc1ccc2c(I)c3cc(C#N)c(O)c(C)c3cc2c1O,6取代蒽,2.8606179725713723
N#Cc1ccc(Br)c2c(Cl)c3cc(Cl)c(-c4cccs4)cc3c(Cl)c12,6取代蒽,2.888866401011807
COc1c(F)c(I)cc2cc3c(-c4cccs4)ccc(-c4ccccc4)c3c(Br)c12,6取代蒽,2.804665088194362
Cc1cc(O)c2c(C#N)c3c(-c4ccccc4)cc(I)cc3cc2c1Cl,6取代蒽,2.788526222867244
COc1c(Br)ccc2c(OC)c3c(I)c(Cl)c(O)cc3cc12,6取代蒽,2.8681664341098347
Cc1cc(I)cc2c(Br)c3c(Br)c(-c4ccccc4)c(O)cc3cc12,6取代蒽,2.735939587824994
Cc1cc(F)c2cc3c(C)c(-c4ccccc4)ccc3c(F)c2c1C#N,6取代蒽,2.5887205326670326
Cc1cc(I)cc2c(I)c3cc(C#N)c(I)c(C#N)c3cc12,6取代蒽,3.290296434109834
COc1c(I)cc(C#N)c2cc3c(C)cc(C#N)cc3c(C#N)c12,6取代蒽,3.091230706087921
Cc1c(-c2cccs2)ccc2c(I)c3c(I)c(I)ccc3c(Cl)c12,6取代蒽,3.156185731659365
COc1cc2c(C#N)c3c(I)cc(I)cc3c(C#N)c2cc1F,6取代蒽,3.009568344402406
COc1cc(Br)c(F)c2cc3c(Br)c(F)cc(C)c3cc12,6取代蒽,2.7558193289341943
Oc1cc(-c2ccccc2)cc2c(Br)c3c(-c4ccccc4)c(Br)cc(-c4ccccc4)c3cc12,6取代蒽,2.499300488128693
COc1c2cc(Cl)cc(OC)c2c(F)c2c(Br)c(F)ccc12,6取代蒽,2.676976434109834
Fc1cc(I)c(-c2ccccc2)c2cc3c(-c4ccccc4)c(-c4cccs4)cc(I)c3cc12,6取代蒽,2.7501433301852547
Cc1cc2cc3c(O)cc(-c4cccs4)cc3c(-c3cccs3)c2c(Br)c1C,6取代蒽,2.812158698508817
Cc1ccc2cc3c(-c4cccs4)cc(C#N)c(-c4ccccc4)c3c(F)c2c1-c1ccccc1,6取代蒽,2.7091009406173825
Fc1c(Cl)ccc2c(I)c3ccc(-c4ccccc4)c(-c4ccccc4)c3c(Cl)c12,6取代蒽,2.548648093561088
Cc1cc2c(C#N)c3c(-c4cccs4)cc(-c4ccccc4)cc3c(-c3cccs3)c2cc1O,6取代蒽,2.7628887847307073
COc1cc2c(C#N)c3c(-c4cccs4)c(Cl)c(-c4ccccc4)cc3cc2cc1I,6取代蒽,2.8493398315194245
N#Cc1cc2c(-c3ccccc3)c3cc(-c4ccccc4)cc(-c4ccccc4)c3c(F)c2cc1Cl,6取代蒽,2.455588757814951
Cc1cc(C#N)c(C)c2c(Br)c3ccc(F)c(-c4ccccc4)c3cc12,6取代蒽,2.6133553061127657
Cc1cc(I)c2c(I)c3c(F)c(C)cc(I)c3cc2c1,6取代蒽,3.213213231288873
Oc1c2cc(-c3cccs3)cc(Br)c2cc2c(F)cc(-c3ccccc3)c(Br)c12,6取代蒽,2.7374274794452287
Cc1c2cc(I)c(-c3cccs3)cc2c(-c2ccccc2)c2c(Cl)ccc(O)c12,6取代蒽,2.6465683506222444
Cc1cc(-c2cccs2)cc2c(Cl)c3c(-c4cccs4)c(F)ccc3c(-c3cccs3)c12,6取代蒽,2.878636184083282
COc1cc2cc3cc(O)c(O)c(Cl)c3cc2c(I)c1OC,6取代蒽,2.8369918187252186
COc1cc(Cl)c2c(-c3ccccc3)c3c(O)ccc(-c4ccccc4)c3cc2c1F,6取代蒽,2.43029143048226
COc1cc2cc3cc(-c4ccccc4)cc(O)c3c(OC)c2c(Br)c1C,6取代蒽,2.561844990178102
Cc1c2cc(F)c(I)cc2c(F)c2cc(F)cc(F)c12,6取代蒽,2.7740747697504116
COc1c2cc(Br)c(F)c(-c3cccs3)c2c(C)c2cccc(C)c12,6取代蒽,2.726409477934885
Cc1c(-c2cccs2)ccc2cc3c(Cl)c(Br)c(I)c(Br)c3cc12,6取代蒽,3.008166213863726
COc1c(F)c(I)c2cc3c(-c4ccccc4)ccc(C)c3cc2c1F,6取代蒽,2.5791477191791508
COc1c(C)cc(O)c2cc3c(Cl)c(Br)ccc3c(F)c12,6取代蒽,2.7905148754928977
Clc1cc(Cl)c2c(Cl)c3c(Cl)c(I)ccc3c(I)c2c1,6取代蒽,3.154408103083746
COc1ccc(F)c2c(C#N)c3cc(-c4cccs4)cc(O)c3c(OC)c12,6取代蒽,2.767085071149763
COc1ccc2c(O)c3c(-c4cccs4)c(Br)cc(O)c3cc2c1O,6取代蒽,2.7555674999129067
COc1c(-c2ccccc2)c(OC)c2cc3c(Cl)ccc(C#N)c3cc2c1-c1cccs1,6取代蒽,2.6668144179812217
COc1cc(C#N)c(Cl)c2cc3cc(-c4cccs4)cc(C)c3c(-c3cccs3)c12,6取代蒽,2.890791385153218
N#Cc1cc(Br)c2c(Br)c3c(C#N)cc(I)cc3c(Cl)c2c1,6取代蒽,3.328013357186757
COc1cc(O)c2cc3c(OC)cc(-c4cccs4)cc3c(Cl)c2c1Cl,6取代蒽,2.6748151585890554
N#Cc1c(-c2cccs2)ccc2cc3c(O)c(I)c(F)cc3c(-c3cccs3)c12,6取代蒽,3.0317283135508832
Cc1c(-c2ccccc2)c(Br)c2cc3cc(O)c(-c4cccs4)cc3cc2c1I,6取代蒽,2.831519601780725
COc1c(C#N)cc2c(C)c3ccc(-c4ccccc4)cc3c(O)c2c1I,6取代蒽,2.600792763457454
Cc1cccc2c(Cl)c3cc(-c4ccccc4)c(Cl)c(-c4ccccc4)c3c(O)c12,6取代蒽,2.4657675926666336
COc1ccc2c(-c3cccs3)c3c(OC)c(C)cc(OC)c3cc2c1Br,6取代蒽,2.57308770272871
N#Cc1c(Br)c(-c2ccccc2)cc2c(-c3ccccc3)c3cc(F)ccc3c(Cl)c12,6取代蒽,2.500248733853045
Cc1cc2cc3c(O)c(-c4ccccc4)c(I)c(C)c3cc2cc1Cl,6取代蒽,2.539349917495324
COc1cc2cc3c(I)c(Cl)c(F)c(OC)c3cc2cc1O,6取代蒽,2.8504987418021415
Cc1cc(O)c(Br)c2cc3c(Br)c(C#N)c(I)cc3cc12,6取代蒽,3.172697871444316
Cc1c2c(C#N)cccc2cc2c(Br)c(O)c(O)c(Cl)c12,6取代蒽,2.9420695313633445
Cc1ccc(F)c2c(Br)c3cc(-c4cccs4)c(-c4ccccc4)cc3c(Cl)c12,6取代蒽,2.6316395276380007
N#Cc1c(F)cc2c(-c3cccs3)c3ccc(O)cc3c(F)c2c1Cl,6取代蒽,2.8801848625502693
N#Cc1cc2c(C#N)c3c(F)cc(F)cc3cc2c(O)c1I,6取代蒽,3.113598741802141
COc1c(C)c(F)c2cc3ccc(I)cc3c(C)c2c1I,6取代蒽,2.9233262115252874
COc1c(-c2ccccc2)cc2c(-c3cccs3)c3ccc(Cl)cc3c(F)c2c1-c1ccccc1,6取代蒽,2.542311800345889
Cc1c2ccc(C#N)cc2c(F)c2c(Br)c(C#N)cc(C#N)c12,6取代蒽,3.088818893852954
COc1cc(OC)c2c(I)c3cc(C)cc(-c4ccccc4)c3cc2c1F,6取代蒽,2.5026945853198033
COc1c(-c2cccs2)c(F)c2c(Cl)c3ccccc3c(Cl)c2c1OC,6取代蒽,2.7062990363551247
COc1ccc2c(O)c3c(Cl)ccc(Br)c3c(O)c2c1C#N,6取代蒽,2.813146434109834
COc1cc(I)c2c(Br)c3c(-c4ccccc4)c(Br)c(C#N)cc3cc2c1,6取代蒽,2.8585680671011797
COc1c2cc(-c3cccs3)c(C#N)cc2cc2cc(I)c(I)c(C#N)c12,6取代蒽,3.1715621966558354
COc1cc(I)cc2c(-c3cccs3)c3cc(C#N)c(-c4cccs4)cc3c(I)c12,6取代蒽,3.086070454920659
Clc1cc(I)c2cc3ccc(Br)c(-c4ccccc4)c3c(-c3ccccc3)c2c1I,6取代蒽,2.6931697393571525
N#Cc1cc2c(I)c3cc(-c4cccs4)c(C#N)c(I)c3cc2cc1F,6取代蒽,3.208117792941005
COc1c2ccc(Cl)cc2c(C#N)c2c(-c3cccs3)cc(-c3ccccc3)c(-c3cccs3)c12,6取代蒽,2.7938176826988297
COc1cc(I)c(I)c2c(Br)c3ccc(Cl)cc3c(O)c12,6取代蒽,2.8776994908775144
Cc1cc2c(I)c3c(Cl)cccc3c(C)c2c(C#N)c1C#N,6取代蒽,3.000902587955988
N#Cc1c2c(O)cc(Cl)cc2c(Br)c2cc(-c3cccs3)cc(I)c12,6取代蒽,3.0704903570557622
COc1c(Br)cc2cc3cc(C#N)c(Br)c(O)c3cc2c1OC,6取代蒽,2.8602123004463618
N#Cc1c2cc(Cl)cc(O)c2c(Br)c2c(I)c(Br)ccc12,6取代蒽,3.0767173046426963
COc1c2cc(I)c(Br)cc2c(Br)c2cc(C#N)cc(-c3ccccc3)c12,6取代蒽,2.7874334517165646
N#Cc1c(I)c(Br)c2c(O)c3ccc(O)cc3cc2c1Br,6取代蒽,3.1668897742783235
